* Dictionary *
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
alpha:		alpha
round:		round #
stage:		stage #
group:		identifies subjects that were grouped together
subject:		subject #, changes across rounds
proposal1:		share of ressources offered as particularistic good to subjects #1
proposal2:		share of ressources offered as particularistic good to subjects #2
proposal3:		share of ressources offered as particularistic good to subjects #3
proposal4:		share of ressources offered as particularistic good to subjects #4
proposal5:		share of ressources offered as particularistic good to subjects #5
proposalpublic:	share of ressources offered as public good
chosen:		proposal selected to take the floor
vote:			= 1 if the subject votes in favor of the selected offer (the proposal on the floor), = 0 o/w
id:			id #, constant through session

**************

date	alpha	round	stage	group	subject	proposal1	proposal2	proposal3	proposal4	proposal5	proposalpublic	chosen	vote	id
50508	.45	11	1	1	2	0	0	0	0	0	1	0	1	123
50508	.45	11	1	1	3	0	0	.2	0	0	.8	0	1	118
50508	.45	11	1	1	4	0	0	0	.16	0	.84	0	1	117
50508	.45	11	1	1	5	0	0	0	0	.12	.88	1	1	120
50508	.45	11	1	2	1	0	0	0	0	0	1	0	0	127
50508	.45	11	1	2	2	0	.2	0	0	0	.8	1	1	134
50508	.45	11	1	2	3	0	0	0	0	0	1	0	1	121
50508	.45	11	1	2	4	0	0	0	0	0	1	0	1	132
50508	.45	11	1	2	5	0	0	0	0	0	1	0	1	119
50508	.45	11	1	3	1	.2	0	0	0	0	.8	0	1	116
50508	.45	11	1	3	2	0	0	0	0	0	1	0	1	135
50508	.45	11	1	3	3	0	0	0	0	0	1	0	1	126
50508	.45	11	1	3	4	0	0	0	.04	0	.96	0	1	125
50508	.45	11	1	3	5	0	0	0	0	.02	.98	1	1	130
50508	.45	11	1	4	1	0	0	0	0	0	1	1	1	128
50508	.45	11	1	4	2	.06	.08	.1	0	0	.76	0	1	133
50508	.45	11	1	4	3	0	0	.1	0	0	.9	0	1	131
50508	.45	11	1	4	4	0	0	0	.1	0	.9	0	1	124
50508	.45	11	1	4	5	0	0	0	0	.1	.9	0	1	129
50508	.45	12	1	1	1	0	0	0	0	0	1	0	0	128
50508	.45	12	1	1	2	0	0	0	0	0	1	0	0	127
50508	.45	12	1	1	3	0	0	.2	0	0	.8	0	1	118
50508	.45	12	1	1	4	0	0	0	.1	0	.9	0	1	131
50508	.45	12	1	1	5	0	0	0	0	.2	.8	1	1	134
50508	.45	12	1	2	1	.16	0	0	0	0	.84	1	1	122
50508	.45	12	1	2	2	0	0	0	0	0	1	0	0	135
50508	.45	12	1	2	3	0	0	0	0	0	1	0	1	119
50508	.45	12	1	2	4	0	0	0	0	0	1	0	1	123
50508	.45	12	1	2	5	0	0	0	0	0	1	0	1	124
50508	.45	12	1	3	1	0	0	0	0	0	1	0	1	116
50508	.45	12	1	3	2	0	0	0	0	0	1	0	1	132
50508	.45	12	1	3	3	0	0	.14	0	0	.86	1	1	117
50508	.45	12	1	3	4	0	0	0	.12	0	.88	0	1	120
50508	.45	12	1	3	5	0	0	0	0	0	1	0	1	121
50508	.45	12	1	4	1	0	0	0	0	0	1	0	1	126
50508	.45	12	1	4	2	0	0	0	0	0	1	0	1	133
50508	.45	12	1	4	3	0	0	.12	0	0	.88	0	1	129
50508	.45	12	1	4	4	0	0	0	.04	0	.96	0	1	125
50508	.45	12	1	4	5	0	0	0	0	.04	.96	1	1	130
50608.1	.3	1	1	1	1	0	0	0	0	0	1	0	1	143
50608.1	.3	1	1	1	2	.2	.4	.2	0	.2	0	0	1	139
50608.1	.3	1	1	1	3	0	0	.2	.2	.2	.4	0	1	136
50608.1	.3	1	1	1	4	0	0	0	0	0	1	0	1	148
50608.1	.3	1	1	1	5	0	0	0	0	0	1	1	1	149
50608.1	.3	1	1	2	1	.1	.06	.06	.06	.06	.66	1	1	138
50608.1	.3	1	1	2	2	.06	.06	.06	0	0	.82	0	1	142
50608.1	.3	1	1	2	3	0	0	0	0	0	1	0	0	144
50608.1	.3	1	1	2	4	0	0	0	0	0	1	0	0	150
50608.1	.3	1	1	2	5	0	0	0	0	0	1	0	1	145
50608.1	.3	1	1	3	1	0	0	0	0	0	1	1	1	147
50608.1	.3	1	1	3	2	0	0	0	0	0	1	0	1	137
50608.1	.3	1	1	3	3	.08	0	.14	.08	0	.7	0	1	146
50608.1	.3	1	1	3	4	0	0	0	0	0	1	0	1	141
50608.1	.3	1	1	3	5	0	0	0	0	0	1	0	1	140
50608.1	.3	2	1	1	1	0	0	0	0	0	1	0	1	137
50608.1	.3	2	1	1	2	0	0	0	0	0	1	0	1	147
50608.1	.3	2	1	1	3	0	0	0	0	0	1	0	1	141
50608.1	.3	2	1	1	4	0	0	0	0	0	1	0	1	140
50608.1	.3	2	1	1	5	0	0	0	0	0	1	1	1	139
50608.1	.3	2	1	2	1	0	0	0	0	0	1	0	1	150
50608.1	.3	2	1	2	2	0	0	0	0	0	1	0	1	138
50608.1	.3	2	1	2	3	0	0	0	0	0	1	0	1	149
50608.1	.3	2	1	2	4	0	0	0	0	0	1	0	1	148
50608.1	.3	2	1	2	5	0	0	0	0	0	1	1	1	142
50608.1	.3	2	1	3	1	0	0	0	0	0	1	1	1	143
50608.1	.3	2	1	3	2	0	.3	0	.3	.3	.1	0	1	136
50608.1	.3	2	1	3	3	0	0	0	0	0	1	0	1	146
50608.1	.3	2	1	3	4	0	0	0	0	0	1	0	1	144
50608.1	.3	2	1	3	5	0	0	0	0	0	1	0	1	145
50608.1	.3	3	1	1	1	0	0	0	0	0	1	0	1	139
50608.1	.3	3	1	1	2	0	0	0	0	0	1	0	1	146
50608.1	.3	3	1	1	3	0	0	0	0	0	1	1	1	149
50608.1	.3	3	1	1	4	0	0	0	0	0	1	0	1	140
50608.1	.3	3	1	1	5	0	0	0	0	0	1	0	1	138
50608.1	.3	3	1	2	1	.02	0	0	.02	.02	.94	1	1	136
50608.1	.3	3	1	2	2	0	0	0	0	0	1	0	1	142
50608.1	.3	3	1	2	3	0	0	0	0	0	1	0	1	141
50608.1	.3	3	1	2	4	0	0	0	0	0	1	0	1	144
50608.1	.3	3	1	2	5	0	0	0	0	0	1	0	1	147
50608.1	.3	3	1	3	1	0	0	0	0	0	1	0	1	137
50608.1	.3	3	1	3	2	0	0	0	0	0	1	0	1	145
50608.1	.3	3	1	3	3	0	0	0	0	0	1	0	1	148
50608.1	.3	3	1	3	4	0	0	0	0	0	1	1	1	150
50608.1	.3	3	1	3	5	0	0	0	0	0	1	0	1	143
50608.1	.3	4	1	1	1	0	0	0	0	0	1	1	1	149
50608.1	.3	4	1	1	2	0	0	0	0	0	1	0	1	140
50608.1	.3	4	1	1	3	0	0	0	0	0	1	0	1	143
50608.1	.3	4	1	1	4	0	0	0	0	0	1	0	1	141
50608.1	.3	4	1	1	5	0	0	0	0	0	1	0	1	148
50608.1	.3	4	1	2	1	0	0	0	0	0	1	0	1	139
50608.1	.3	4	1	2	2	0	0	0	0	0	1	0	1	146
50608.1	.3	4	1	2	3	0	0	0	0	0	1	0	1	145
50608.1	.3	4	1	2	4	0	0	0	0	0	1	1	1	144
50608.1	.3	4	1	2	5	0	0	0	0	0	1	0	1	142
50608.1	.3	4	1	3	1	0	0	0	0	0	1	1	1	150
50608.1	.3	4	1	3	2	0	.08	.04	.04	0	.84	0	1	136
50608.1	.3	4	1	3	3	0	0	0	0	0	1	0	1	137
50608.1	.3	4	1	3	4	0	0	0	0	0	1	0	1	138
50608.1	.3	4	1	3	5	0	0	0	0	0	1	0	1	147
50608.1	.3	5	1	1	1	.1	0	0	.08	.06	.76	1	1	136
50608.1	.3	5	1	1	2	0	0	0	0	0	1	0	0	138
50608.1	.3	5	1	1	3	0	0	0	0	0	1	0	0	144
50608.1	.3	5	1	1	4	0	0	0	0	0	1	0	1	142
50608.1	.3	5	1	1	5	0	0	0	0	0	1	0	1	139
50608.1	.3	5	1	2	1	0	0	0	0	0	1	0	1	137
50608.1	.3	5	1	2	2	0	0	0	0	0	1	1	1	141
50608.1	.3	5	1	2	3	.2	.2	.2	.2	.2	0	0	1	148
50608.1	.3	5	1	2	4	0	0	0	0	0	1	0	1	147
50608.1	.3	5	1	2	5	0	0	0	0	0	1	0	1	146
50608.1	.3	5	1	3	1	0	0	0	0	0	1	0	1	150
50608.1	.3	5	1	3	2	0	0	0	0	0	1	1	1	143
50608.1	.3	5	1	3	3	0	0	0	0	0	1	0	1	140
50608.1	.3	5	1	3	4	0	0	0	0	0	1	0	1	145
50608.1	.3	5	1	3	5	0	0	0	0	0	1	0	1	149
50608.1	.3	6	1	1	1	0	0	0	0	0	1	0	1	143
50608.1	.3	6	1	1	2	0	0	0	0	0	1	0	1	147
50608.1	.3	6	1	1	3	0	0	0	0	0	1	0	1	145
50608.1	.3	6	1	1	4	0	0	0	0	0	1	0	1	149
50608.1	.3	6	1	1	5	0	0	0	0	0	1	1	1	137
50608.1	.3	6	1	2	1	0	0	0	0	0	1	0	1	148
50608.1	.3	6	1	2	2	0	0	0	0	0	1	0	1	139
50608.1	.3	6	1	2	3	0	0	0	0	0	1	0	1	146
50608.1	.3	6	1	2	4	0	0	.18	.18	.18	.46	0	1	136
50608.1	.3	6	1	2	5	0	0	0	0	0	1	1	1	138
50608.1	.3	6	1	3	1	0	0	0	0	0	1	0	1	144
50608.1	.3	6	1	3	2	0	0	0	0	0	1	0	1	141
50608.1	.3	6	1	3	3	0	0	0	0	0	1	0	1	142
50608.1	.3	6	1	3	4	0	0	0	0	0	1	0	1	140
50608.1	.3	6	1	3	5	0	0	0	0	0	1	1	1	150
50608.1	.3	7	1	1	1	0	0	0	0	0	1	0	1	137
50608.1	.3	7	1	1	2	0	0	0	0	0	1	0	1	141
50608.1	.3	7	1	1	3	0	0	0	0	0	1	1	1	139
50608.1	.3	7	1	1	4	0	0	0	0	0	1	0	1	144
50608.1	.3	7	1	1	5	0	0	0	0	0	1	0	1	145
50608.1	.3	7	1	2	1	0	0	0	0	0	1	0	1	146
50608.1	.3	7	1	2	2	0	0	0	0	0	1	0	1	150
50608.1	.3	7	1	2	3	0	0	0	0	0	1	1	1	147
50608.1	.3	7	1	2	4	0	0	0	0	0	1	0	1	143
50608.1	.3	7	1	2	5	0	0	.02	.02	.02	.94	0	1	136
50608.1	.3	7	1	3	1	0	0	0	0	0	1	0	1	138
50608.1	.3	7	1	3	2	0	0	0	0	0	1	0	1	148
50608.1	.3	7	1	3	3	0	0	0	0	0	1	0	1	140
50608.1	.3	7	1	3	4	0	0	0	0	0	1	0	1	142
50608.1	.3	7	1	3	5	0	0	0	0	0	1	1	1	149
50608.1	.3	8	1	1	1	0	0	0	0	0	1	0	1	143
50608.1	.3	8	1	1	2	0	.1	.08	.08	0	.74	0	1	136
50608.1	.3	8	1	1	3	0	0	0	0	0	1	1	1	138
50608.1	.3	8	1	1	4	0	0	0	0	0	1	0	1	145
50608.1	.3	8	1	1	5	0	0	0	0	0	1	0	1	147
50608.1	.3	8	1	2	1	0	0	0	0	0	1	0	1	150
50608.1	.3	8	1	2	2	0	0	0	0	0	1	0	1	144
50608.1	.3	8	1	2	3	0	0	0	0	0	1	1	1	148
50608.1	.3	8	1	2	4	0	0	0	0	0	1	0	1	139
50608.1	.3	8	1	2	5	0	0	0	0	0	1	0	1	140
50608.1	.3	8	1	3	1	0	0	0	0	0	1	0	1	149
50608.1	.3	8	1	3	2	.6	0	0	0	0	.4	1	0	146
50608.1	.3	8	1	3	3	0	0	0	0	0	1	0	0	137
50608.1	.3	8	1	3	4	0	0	0	0	0	1	0	0	142
50608.1	.3	8	1	3	5	0	0	0	0	0	1	0	0	141
50608.1	.3	8	2	3	1	0	0	0	0	0	1	1	1	149
50608.1	.3	8	2	3	2	0	0	0	0	0	1	0	1	146
50608.1	.3	8	2	3	3	0	0	0	0	0	1	0	1	137
50608.1	.3	8	2	3	4	0	0	0	0	0	1	0	1	142
50608.1	.3	8	2	3	5	0	0	0	0	0	1	0	1	141
50608.1	.3	9	1	1	1	0	0	0	0	0	1	1	1	142
50608.1	.3	9	1	1	2	0	0	0	0	0	1	0	1	147
50608.1	.3	9	1	1	3	0	0	.32	.34	.34	0	0	1	136
50608.1	.3	9	1	1	4	0	0	0	0	0	1	0	1	141
50608.1	.3	9	1	1	5	0	0	0	0	0	1	0	1	143
50608.1	.3	9	1	2	1	0	0	0	0	0	1	0	1	150
50608.1	.3	9	1	2	2	0	0	0	0	0	1	1	1	144
50608.1	.3	9	1	2	3	0	0	0	0	0	1	0	1	146
50608.1	.3	9	1	2	4	0	0	0	0	0	1	0	1	149
50608.1	.3	9	1	2	5	0	0	0	0	0	1	0	1	137
50608.1	.3	9	1	3	1	0	0	0	0	0	1	0	1	145
50608.1	.3	9	1	3	2	0	0	0	0	0	1	0	1	148
50608.1	.3	9	1	3	3	0	0	0	0	0	1	0	1	139
50608.1	.3	9	1	3	4	0	0	0	0	0	1	1	1	140
50608.1	.3	9	1	3	5	0	0	0	0	0	1	0	1	138
50608.1	.3	10	1	1	1	0	0	0	0	0	1	0	1	143
50608.1	.3	10	1	1	2	0	0	0	0	0	1	0	1	137
50608.1	.3	10	1	1	3	0	0	0	0	0	1	0	1	149
50608.1	.3	10	1	1	4	0	0	0	0	0	1	1	1	139
50608.1	.3	10	1	1	5	0	0	0	0	0	1	0	1	140
50608.1	.3	10	1	2	1	0	0	0	0	0	1	0	1	150
50608.1	.3	10	1	2	2	0	0	0	0	0	1	0	1	145
50608.1	.3	10	1	2	3	0	0	.32	.34	.34	0	0	1	136
50608.1	.3	10	1	2	4	0	0	0	0	0	1	1	1	138
50608.1	.3	10	1	2	5	0	0	0	0	0	1	0	1	141
50608.1	.3	10	1	3	1	0	0	0	0	0	1	0	1	144
50608.1	.3	10	1	3	2	0	0	0	0	0	1	0	1	148
50608.1	.3	10	1	3	3	0	0	0	0	0	1	0	1	146
50608.1	.3	10	1	3	4	0	0	0	0	0	1	0	1	147
50608.1	.3	10	1	3	5	0	0	0	0	0	1	1	1	142
50608.1	.3	11	1	1	1	0	0	0	0	0	1	0	1	145
50608.1	.3	11	1	1	2	0	0	0	0	0	1	0	1	150
50608.1	.3	11	1	1	3	0	0	0	0	0	1	0	1	140
50608.1	.3	11	1	1	4	0	0	0	0	0	1	0	1	143
50608.1	.3	11	1	1	5	0	0	0	0	0	1	1	1	142
50608.1	.3	11	1	2	1	0	0	0	0	0	1	0	1	141
50608.1	.3	11	1	2	2	0	0	0	0	0	1	0	1	144
50608.1	.3	11	1	2	3	.02	0	.02	0	.02	.94	0	1	136
50608.1	.3	11	1	2	4	0	0	0	0	0	1	1	1	148
50608.1	.3	11	1	2	5	0	0	0	0	0	1	0	1	138
50608.1	.3	11	1	3	1	0	0	0	0	0	1	1	1	139
50608.1	.3	11	1	3	2	0	0	0	0	0	1	0	1	137
50608.1	.3	11	1	3	3	0	0	0	0	0	1	0	1	149
50608.1	.3	11	1	3	4	0	0	0	0	0	1	0	1	146
50608.1	.3	11	1	3	5	0	0	0	0	0	1	0	1	147
50608.1	.3	12	1	1	1	0	0	0	0	0	1	0	1	142
50608.1	.3	12	1	1	2	0	0	0	0	0	1	0	1	146
50608.1	.3	12	1	1	3	.04	.04	.04	0	0	.88	0	1	136
50608.1	.3	12	1	1	4	0	0	0	0	0	1	1	1	141
50608.1	.3	12	1	1	5	0	0	0	0	0	1	0	1	150
50608.1	.3	12	1	2	1	0	0	0	0	0	1	0	1	147
50608.1	.3	12	1	2	2	0	0	0	0	0	1	0	1	143
50608.1	.3	12	1	2	3	0	0	0	0	0	1	0	1	149
50608.1	.3	12	1	2	4	0	0	0	0	0	1	0	1	145
50608.1	.3	12	1	2	5	0	0	0	0	0	1	1	1	140
50608.1	.3	12	1	3	1	0	0	0	0	0	1	0	1	138
50608.1	.3	12	1	3	2	0	0	0	0	0	1	0	1	148
50608.1	.3	12	1	3	3	0	0	0	0	0	1	1	1	137
50608.1	.3	12	1	3	4	0	0	0	0	0	1	0	1	144
50608.1	.3	12	1	3	5	0	0	0	0	0	1	0	1	139
50608.2	.75	1	1	1	1	.8	.04	.06	.04	.06	0	1	1	156
50608.2	.75	1	1	1	2	.24	.28	.24	.16	.08	0	0	0	151
50608.2	.75	1	1	1	3	0	.2	.2	.2	0	.4	0	0	155
50608.2	.75	1	1	1	4	.2	.2	.18	.24	.18	0	0	0	160
50608.2	.75	1	1	1	5	0	0	0	0	.2	.8	0	1	159
50608.2	.75	1	1	2	1	.38	.22	.2	.1	.1	0	0	1	152
50608.2	.75	1	1	2	2	.6	.2	.2	0	0	0	1	1	158
50608.2	.75	1	1	2	3	.1	.1	.4	.1	.1	.2	0	0	157
50608.2	.75	1	1	2	4	.04	.08	.04	.04	.04	.76	0	1	162
50608.2	.75	1	1	2	5	.12	.12	.12	.12	.32	.2	0	0	161
50608.2	.75	1	1	3	1	.4	.3	.3	0	0	0	0	1	154
50608.2	.75	1	1	3	2	0	0	0	0	0	1	0	1	165
50608.2	.75	1	1	3	3	.1	.1	.3	.1	0	.4	0	1	164
50608.2	.75	1	1	3	4	0	.32	.32	.32	0	.04	0	1	163
50608.2	.75	1	1	3	5	0	0	0	0	0	1	1	1	153
50608.2	.75	1	2	1	1	.875	.05	.075	0	0	0	0	1	156
50608.2	.75	1	2	1	2	0	.35	.25	.2	.2	0	0	1	151
50608.2	.75	1	2	1	3	0	.125	.125	0	.125	.625	0	1	155
50608.2	.75	1	2	1	4	.175	.175	.175	.3	.175	0	0	1	160
50608.2	.75	1	2	1	5	0	0	0	0	0	1	1	1	159
50608.2	.75	2	1	1	1	.5	.3	.2	0	0	0	0	1	158
50608.2	.75	2	1	1	2	0	.2	0	0	0	.8	1	1	159
50608.2	.75	2	1	1	3	.3	.3	.3	0	0	.1	0	1	153
50608.2	.75	2	1	1	4	0	0	.1	.8	.1	0	0	1	157
50608.2	.75	2	1	1	5	0	0	0	0	0	1	0	1	155
50608.2	.75	2	1	2	1	.3	.1	.1	.1	.1	.3	0	1	161
50608.2	.75	2	1	2	2	.24	.34	.22	.1	.1	0	0	1	152
50608.2	.75	2	1	2	3	0	0	0	0	0	1	0	0	165
50608.2	.75	2	1	2	4	.18	.18	.18	.28	.18	0	1	1	160
50608.2	.75	2	1	2	5	0	0	.32	.32	.32	.04	0	0	163
50608.2	.75	2	1	3	1	.4	.1	.1	.1	.1	.2	0	0	164
50608.2	.75	2	1	3	2	.04	.04	.04	.04	.04	.8	0	0	156
50608.2	.75	2	1	3	3	.22	.2	.26	.2	.12	0	0	1	151
50608.2	.75	2	1	3	4	.08	.08	.14	.22	.12	.36	0	1	162
50608.2	.75	2	1	3	5	0	0	.32	.32	.36	0	1	1	154
50608.2	.75	3	1	1	1	0	0	0	0	0	1	0	1	165
50608.2	.75	3	1	1	2	.32	.32	.32	0	0	.04	1	1	163
50608.2	.75	3	1	1	3	0	0	.32	.32	.32	.04	0	1	160
50608.2	.75	3	1	1	4	.32	0	.32	.32	.04	0	0	0	151
50608.2	.75	3	1	1	5	0	0	.32	.32	.36	0	0	0	154
50608.2	.75	3	1	2	1	.2	.1	0	.1	0	.6	0	0	164
50608.2	.75	3	1	2	2	0	.06	0	0	0	.94	0	1	153
50608.2	.75	3	1	2	3	.12	.16	.36	.18	.18	0	0	0	152
50608.2	.75	3	1	2	4	.16	.16	.16	.26	.16	.1	1	1	161
50608.2	.75	3	1	2	5	.2	.2	0	0	.6	0	0	1	156
50608.2	.75	3	1	3	1	.56	.22	.22	0	0	0	0	0	162
50608.2	.75	3	1	3	2	0	.2	0	0	0	.8	0	1	155
50608.2	.75	3	1	3	3	0	0	.3	0	0	.7	1	1	157
50608.2	.75	3	1	3	4	0	0	0	.5	0	.5	0	0	158
50608.2	.75	3	1	3	5	.1	.1	.2	.2	.4	0	0	1	159
50608.2	.75	4	1	1	1	.38	.2	.2	.2	0	.02	0	0	159
50608.2	.75	4	1	1	2	0	.4	.2	.4	0	0	1	1	162
50608.2	.75	4	1	1	3	0	0	.4	0	0	.6	0	1	157
50608.2	.75	4	1	1	4	.1	.1	.1	.2	.1	.4	0	1	153
50608.2	.75	4	1	1	5	0	0	0	0	.4	.6	0	0	158
50608.2	.75	4	1	2	1	.3	0	0	0	0	.7	0	1	155
50608.2	.75	4	1	2	2	.1	.5	.1	.1	.1	.1	0	1	156
50608.2	.75	4	1	2	3	0	0	0	0	0	1	1	1	164
50608.2	.75	4	1	2	4	0	0	0	0	0	1	0	1	165
50608.2	.75	4	1	2	5	.28	.28	0	.16	.28	0	0	1	151
50608.2	.75	4	1	3	1	.3332	.3332	.3332	0	0	.0004	0	1	160
50608.2	.75	4	1	3	2	.32	.32	.32	0	0	.04	0	0	163
50608.2	.75	4	1	3	3	.09	.09	.4	.2	.18	.04	0	0	152
50608.2	.75	4	1	3	4	0	0	.32	.36	.32	0	0	0	154
50608.2	.75	4	1	3	5	.16	.16	.16	.16	.36	0	1	1	161
50608.2	.75	4	2	3	1	.35	.325	.325	0	0	0	1	1	160
50608.2	.75	4	2	3	2	.325	.35	.325	0	0	0	0	1	163
50608.2	.75	4	2	3	3	.225	.05	.4	.05	.225	.05	0	1	152
50608.2	.75	4	2	3	4	0	0	.0625	.125	.0625	.75	0	0	154
50608.2	.75	4	2	3	5	.2	.2	.2	.2	.2	0	0	0	161
50608.2	.75	5	1	1	1	.36	.32	.32	0	0	0	0	1	154
50608.2	.75	5	1	1	2	.06	.08	.06	0	0	.8	0	1	151
50608.2	.75	5	1	1	3	.32	.32	.34	0	0	.02	1	1	163
50608.2	.75	5	1	1	4	.04	.08	.04	.2	.04	.6	0	0	164
50608.2	.75	5	1	1	5	0	0	.2	.3	.5	0	0	0	157
50608.2	.75	5	1	2	1	.4	.1	0	.1	.4	0	0	1	159
50608.2	.75	5	1	2	2	.45	.24	.23	.02	.02	.04	0	1	152
50608.2	.75	5	1	2	3	0	0	0	0	0	1	1	1	165
50608.2	.75	5	1	2	4	0	.4	.2	.4	0	0	0	1	153
50608.2	.75	5	1	2	5	0	0	0	0	0	1	0	1	160
50608.2	.75	5	1	3	1	.2	.2	.2	.2	.2	0	0	1	161
50608.2	.75	5	1	3	2	.3	.5	.2	0	0	0	0	1	156
50608.2	.75	5	1	3	3	.2	0	.6	.2	0	0	0	1	158
50608.2	.75	5	1	3	4	.24	0	0	.52	.24	0	0	0	162
50608.2	.75	5	1	3	5	0	0	0	0	.2	.8	1	1	155
50608.2	.75	6	1	1	1	.5	.3	.2	0	0	0	0	0	157
50608.2	.75	6	1	1	2	.08	.12	.1	0	0	.7	0	0	151
50608.2	.75	6	1	1	3	0	.2	.6	.2	0	0	0	1	159
50608.2	.75	6	1	1	4	0	0	.34	.38	.28	0	0	1	154
50608.2	.75	6	1	1	5	0	0	.2	.3	.5	0	1	1	156
50608.2	.75	6	1	2	1	.2	.2	.2	0	0	.4	0	0	153
50608.2	.75	6	1	2	2	.2	.2	.2	0	0	.4	0	0	164
50608.2	.75	6	1	2	3	0	0	.2	0	0	.8	0	0	155
50608.2	.75	6	1	2	4	.1	.1	.1	.5	.1	.1	1	1	161
50608.2	.75	6	1	2	5	.2	.2	.2	0	.4	0	0	0	162
50608.2	.75	6	1	3	1	.32	.32	.32	.04	0	0	1	1	160
50608.2	.75	6	1	3	2	.6	.2	.2	0	0	0	0	1	158
50608.2	.75	6	1	3	3	.32	.32	.36	0	0	0	0	1	163
50608.2	.75	6	1	3	4	0	0	0	0	0	1	0	0	165
50608.2	.75	6	1	3	5	.44	.24	.24	.04	.02	.02	0	0	152
50608.2	.75	6	2	2	1	0	0	0	0	0	1	0	1	153
50608.2	.75	6	2	2	2	.125	.25	0	.125	0	.5	1	1	164
50608.2	.75	6	2	2	3	0	0	0	0	0	1	0	0	155
50608.2	.75	6	2	2	4	.125	.125	.125	.25	.25	.125	0	1	161
50608.2	.75	6	2	2	5	.25	0	.3	0	.45	0	0	0	162
50608.2	.75	7	1	1	1	.6	.2	.2	0	0	0	0	1	157
50608.2	.75	7	1	1	2	0	.2	0	0	0	.8	0	1	155
50608.2	.75	7	1	1	3	.32	.32	.36	0	0	0	1	1	160
50608.2	.75	7	1	1	4	0	.2	.2	.6	0	0	0	0	158
50608.2	.75	7	1	1	5	0	0	.32	.32	.36	0	0	0	163
50608.2	.75	7	1	2	1	0	0	0	0	0	1	0	0	165
50608.2	.75	7	1	2	2	0	.2	0	.2	.2	.4	0	0	164
50608.2	.75	7	1	2	3	.08	.1	.12	0	0	.7	0	1	151
50608.2	.75	7	1	2	4	.44	.25	.25	.03	.03	0	0	1	152
50608.2	.75	7	1	2	5	0	0	.3	.3	.4	0	1	1	154
50608.2	.75	7	1	3	1	.24	.14	.14	.14	.14	.2	0	0	161
50608.2	.75	7	1	3	2	.4	.4	.2	0	0	0	0	0	153
50608.2	.75	7	1	3	3	.26	0	.48	.26	0	0	0	0	162
50608.2	.75	7	1	3	4	0	0	0	.4	0	.6	1	1	159
50608.2	.75	7	1	3	5	0	0	.2	.3	.5	0	0	0	156
50608.2	.75	7	2	3	1	.3	.175	.175	.175	.175	0	0	1	161
50608.2	.75	7	2	3	2	0	0	0	0	0	1	0	1	153
50608.2	.75	7	2	3	3	.275	0	.475	0	.25	0	0	1	162
50608.2	.75	7	2	3	4	0	0	0	0	0	1	1	1	159
50608.2	.75	7	2	3	5	.25	0	.25	0	.5	0	0	1	156
50608.2	.75	8	1	1	1	.6	.2	.2	0	0	0	0	1	158
50608.2	.75	8	1	1	2	.28	.44	.28	0	0	0	0	1	154
50608.2	.75	8	1	1	3	.1	.1	.2	.1	.1	.4	0	1	161
50608.2	.75	8	1	1	4	0	0	0	.02	0	.98	0	1	160
50608.2	.75	8	1	1	5	0	0	0	0	0	1	1	1	165
50608.2	.75	8	1	2	1	.2	0	0	0	0	.8	0	1	155
50608.2	.75	8	1	2	2	0	.46	0	.24	.3	0	0	1	162
50608.2	.75	8	1	2	3	.2	.1	.3	.2	.2	0	0	1	164
50608.2	.75	8	1	2	4	.43	.26	.26	.025	.025	0	1	1	152
50608.2	.75	8	1	2	5	0	.08	.1	0	.12	.7	0	0	151
50608.2	.75	8	1	3	1	.6	.2	.2	0	0	0	0	0	156
50608.2	.75	8	1	3	2	.3	.3	.3	0	0	.1	0	0	153
50608.2	.75	8	1	3	3	.24	0	.5	0	.24	.02	0	1	159
50608.2	.75	8	1	3	4	0	0	.2	.6	.2	0	0	1	157
50608.2	.75	8	1	3	5	0	0	.32	.32	.36	0	1	1	163
50608.2	.75	9	1	1	1	.5	.3	.2	0	0	0	0	0	158
50608.2	.75	9	1	1	2	.04	.44	.24	.24	.04	0	1	1	152
50608.2	.75	9	1	1	3	0	0	.46	.26	.28	0	0	1	162
50608.2	.75	9	1	1	4	0	0	.2	.6	.2	0	0	1	156
50608.2	.75	9	1	1	5	0	.3	.3	0	.4	0	0	0	151
50608.2	.75	9	1	2	1	.6	.2	.2	0	0	0	0	1	157
50608.2	.75	9	1	2	2	.3	.3	.3	0	0	.1	0	1	153
50608.2	.75	9	1	2	3	.32	.32	.36	0	0	0	1	1	163
50608.2	.75	9	1	2	4	0	0	.24	.5	.26	0	0	0	159
50608.2	.75	9	1	2	5	0	0	0	0	0	1	0	0	165
50608.2	.75	9	1	3	1	.32	.34	.34	0	0	0	0	1	160
50608.2	.75	9	1	3	2	.1	.2	.1	.1	.1	.4	0	1	161
50608.2	.75	9	1	3	3	0	0	.2	0	0	.8	1	1	155
50608.2	.75	9	1	3	4	0	0	.28	.44	.28	0	0	0	154
50608.2	.75	9	1	3	5	.2	.2	.1	.1	.3	.1	0	0	164
50608.2	.75	10	1	1	1	.6	.2	.2	0	0	0	0	1	157
50608.2	.75	10	1	1	2	.2	.6	.2	0	0	0	0	1	156
50608.2	.75	10	1	1	3	.3	.3	.38	0	0	.02	0	0	163
50608.2	.75	10	1	1	4	0	0	0	0	0	1	1	1	155
